5.49,-0.0005509
5.505,-0.00045473
5.52,-0.00035763
5.535,-0.00026059
5.55,-0.00016458
5.565,-7.0515e-05
5.58,2.0734e-05
5.595,0.00010836
5.61,0.00019163
5.625,0.00026986
5.64,0.00034245
5.655,0.00040889
5.67,0.00046873
5.685,0.0005216
5.7,0.00056723
5.715,0.00060541
5.73,0.00063604
5.745,0.00065907
5.76,0.00067455
5.775,0.00068258
5.79,0.00068337
5.805,0.00067715
5.82,0.00066426
5.835,0.00064506
5.85,0.00061999
5.865,0.00058951
5.88,0.00055414
5.895,0.00051441
5.91,0.0004709
5.925,0.0004242
5.94,0.00037491
5.955,0.00032363
5.97,0.00027096
5.985,0.00021751
6,0.00016384
6.015,0.00011053
6.03,5.8105e-05
6.045,7.079e-06
6.06,-4.2078e-05
6.075,-8.893e-05
6.09,-0.00013308
6.105,-0.00017419
6.12,-0.00021194
6.135,-0.00024607
6.15,-0.00027638
6.165,-0.00030271
6.18,-0.00032492
6.195,-0.00034297
6.21,-0.00035682
6.225,-0.0003665
6.24,-0.00037206
6.255,-0.00037362
6.27,-0.0003713
6.285,-0.00036529
6.3,-0.00035578
6.315,-0.00034301
6.33,-0.00032722
6.345,-0.00030871
6.36,-0.00028775
6.375,-0.00026466
6.39,-0.00023974
6.405,-0.00021332
6.42,-0.00018573
6.435,-0.00015728
6.45,-0.0001283
6.465,-9.9103e-05
6.48,-6.9984e-05
6.495,-4.1238e-05
6.51,-1.3141e-05
6.525,1.4047e-05
6.54,4.0085e-05
6.555,6.4754e-05
6.57,8.7853e-05
6.585,0.00010921
6.6,0.00012867
6.615,0.0001461
6.63,0.00016141
6.645,0.00017452
6.66,0.00018538
6.675,0.00019395
6.69,0.00020024
6.705,0.00020426
6.72,0.00020606
6.735,0.00020569
6.75,0.00020325
6.765,0.00019884
6.78,0.00019256
6.795,0.00018456
6.81,0.00017497
6.825,0.00016395
6.84,0.00015168
6.855,0.00013831
6.87,0.00012402
6.885,0.00010901
6.9,9.3434e-05
6.915,7.7486e-05
6.93,6.134e-05
6.945,4.5168e-05
6.96,2.9137e-05
6.975,1.3404e-05
6.99,-1.88e-06
7.005,-1.6576e-05
7.02,-3.0554e-05
7.035,-4.37e-05
7.05,-5.591e-05
7.065,-6.7093e-05
7.08,-7.7175e-05
7.095,-8.6092e-05
7.11,-9.3797e-05
7.125,-0.00010026
7.14,-0.00010545
7.155,-0.00010938
7.17,-0.00011204
7.185,-0.00011346
7.2,-0.00011367
7.215,-0.00011271
7.23,-0.00011064
7.245,-0.00010751
7.26,-0.0001034
7.275,-9.8394e-05
7.29,-9.2566e-05
7.305,-8.6011e-05
7.32,-7.8821e-05
7.335,-7.1093e-05
7.35,-6.2926e-05
7.365,-5.4418e-05
7.38,-4.5669e-05
7.395,-3.6776e-05
7.41,-2.7836e-05
7.425,-1.894e-05
7.44,-1.0177e-05
7.455,-1.6313e-06
7.47,6.6185e-06
7.485,1.45e-05
7.5,2.1946e-05
7.515,2.8897e-05
7.53,3.5301e-05
7.545,4.1113e-05
7.56,4.6296e-05
7.575,5.082e-05
7.59,5.4663e-05
7.605,5.7811e-05
7.62,6.0258e-05
7.635,6.2004e-05
7.65,6.3057e-05
7.665,6.3431e-05
7.68,6.3148e-05
7.695,6.2234e-05
7.71,6.0722e-05
7.725,5.8648e-05
7.74,5.6055e-05
7.755,5.2987e-05
7.77,4.9493e-05
7.785,4.5624e-05
7.8,4.1433e-05
7.815,3.6975e-05
7.83,3.2304e-05
7.845,2.7476e-05
7.86,2.2546e-05
7.875,1.7568e-05
7.89,1.2593e-05
7.905,7.6737e-06
7.92,2.8567e-06
7.935,-1.8122e-06
7.95,-6.2908e-06
7.965,-1.0541e-05
7.98,-1.4527e-05
7.995,-1.8218e-05
8.01,-2.1588e-05
8.025,-2.4613e-05
8.04,-2.7276e-05
8.055,-2.9563e-05
8.07,-3.1465e-05
8.085,-3.2975e-05
8.1,-3.4093e-05
8.115,-3.4822e-05
8.13,-3.5169e-05
8.145,-3.5145e-05
8.16,-3.4762e-05
8.175,-3.4038e-05
8.19,-3.2994e-05
8.205,-3.165e-05
8.22,-3.0033e-05
8.235,-2.8168e-05
8.25,-2.6083e-05
8.265,-2.3808e-05
8.28,-2.1373e-05
8.295,-1.8808e-05
8.31,-1.6145e-05
8.325,-1.3413e-05
8.34,-1.0643e-05
8.355,-7.8655e-06
8.37,-5.1077e-06
8.385,-2.3974e-06
8.4,2.3958e-07
8.415,2.7791e-06
8.43,5.1989e-06
8.445,7.4788e-06
8.46,9.6007e-06
8.475,1.1549e-05
8.49,1.3309e-05
8.505,1.4871e-05
8.52,1.6227e-05
8.535,1.7368e-05
8.55,1.8293e-05
8.565,1.8998e-05
8.58,1.9486e-05
8.595,1.9758e-05
8.61,1.9821e-05
8.625,1.968e-05
8.64,1.9345e-05
8.655,1.8826e-05
8.67,1.8134e-05
8.685,1.7284e-05
8.7,1.629e-05
8.715,1.5167e-05
8.73,1.393e-05
8.745,1.2598e-05
8.76,1.1186e-05
8.775,9.7113e-06
8.79,8.1923e-06
8.805,6.6454e-06
8.82,5.0875e-06
8.835,3.5347e-06
8.85,2.0027e-06
8.865,5.0629e-07
8.88,-9.4058e-07
8.895,-2.325e-06
8.91,-3.6351e-06
8.925,-4.8603e-06
8.94,-5.9913e-06
8.955,-7.0198e-06
8.97,-7.9391e-06
8.985,-8.7439e-06
9,-9.4301e-06
9.015,-9.995e-06
9.03,-1.0437e-05
9.045,-1.0757e-05
9.06,-1.0955e-05
9.075,-1.1034e-05
9.09,-1.0997e-05
9.105,-1.0849e-05
9.12,-1.0596e-05
9.135,-1.0243e-05
9.15,-9.7986e-06
9.165,-9.2699e-06
9.18,-8.6656e-06
9.195,-7.9943e-06
9.21,-7.2655e-06
9.225,-6.4886e-06
9.24,-5.6732e-06
9.255,-4.8291e-06
9.27,-3.9658e-06
9.285,-3.0928e-06
9.3,-2.2194e-06
9.315,-1.3544e-06
9.33,-5.064e-07
9.345,3.1669e-07
9.36,1.1073e-06
9.375,1.8587e-06
9.39,2.5645e-06
9.405,3.2193e-06
9.42,3.8182e-06
9.435,4.3571e-06
9.45,4.8327e-06
9.465,5.2425e-06
9.48,5.5846e-06
9.495,5.858e-06
9.51,6.0624e-06
9.525,6.1982e-06
9.54,6.2665e-06
9.555,6.2689e-06
9.57,6.2079e-06
9.585,6.0863e-06
9.6,5.9075e-06
9.615,5.6755e-06
9.63,5.3943e-06
9.645,5.0688e-06
9.66,4.7038e-06
9.675,4.3043e-06
9.69,3.8758e-06
9.705,3.4235e-06
9.72,2.953e-06
9.735,2.4697e-06
9.75,1.9789e-06
9.765,1.486e-06
9.78,9.9588e-07
9.795,5.1357e-07
9.81,4.3647e-08
9.825,-4.0955e-07
9.84,-8.4202e-07
9.855,-1.2501e-06
9.87,-1.6305e-06
9.885,-1.9804e-06
9.9,-2.2973e-06
9.915,-2.5792e-06
9.93,-2.8244e-06
9.945,-3.0319e-06
9.96,-3.2007e-06
9.975,-3.3307e-06
9.99,-3.4218e-06
10.005,-3.4746e-06
10.02,-3.4898e-06
10.035,-3.4687e-06
10.05,-3.4128e-06
10.065,-3.324e-06
10.08,-3.2042e-06
10.095,-3.0558e-06
10.11,-2.8814e-06
10.125,-2.6837e-06
10.14,-2.4655e-06
10.155,-2.2298e-06
10.17,-1.9795e-06
10.185,-1.7179e-06
10.2,-1.4479e-06
10.215,-1.1725e-06
10.23,-8.9487e-07
10.245,-6.1781e-07
10.26,-3.4414e-07
10.275,-7.6516e-08
10.29,1.8254e-07
10.305,4.3071e-07
10.32,6.6585e-07
10.335,8.8603e-07
10.35,1.0895e-06
10.365,1.2749e-06
10.38,1.4409e-06
10.395,1.5865e-06
10.41,1.711e-06
10.425,1.8139e-06
10.44,1.8948e-06
10.455,1.9538e-06
10.47,1.991e-06
10.485,2.0068e-06
10.5,2.0018e-06
10.515,1.9768e-06
10.53,1.9329e-06
10.545,1.871e-06
10.56,1.7925e-06
10.575,1.6988e-06
10.59,1.5913e-06
10.605,1.4716e-06
10.62,1.3415e-06
10.635,1.2025e-06
10.65,1.0565e-06
10.665,9.0512e-07
10.68,7.5013e-07
10.695,5.9322e-07
10.71,4.3608e-07
10.725,2.803e-07
10.74,1.2742e-07
10.755,-2.1112e-08
10.77,-1.6393e-07
10.785,-2.998e-07
10.8,-4.2757e-07
10.815,-5.4625e-07
10.83,-6.5494e-07
10.845,-7.5289e-07
10.86,-8.3951e-07
10.875,-9.143e-07
10.89,-9.7693e-07
10.905,-1.0272e-06
10.92,-1.065e-06
10.935,-1.0905e-06
10.95,-1.1038e-06
10.965,-1.1052e-06
10.98,-1.0951e-06
10.995,-1.0741e-06
11.01,-1.0427e-06
11.025,-1.0017e-06
11.04,-9.5177e-07
11.055,-8.9378e-07
11.07,-8.2861e-07
11.085,-7.5718e-07
11.1,-6.8045e-07
11.115,-5.9939e-07
11.13,-5.1498e-07
11.145,-4.2821e-07
11.16,-3.4004e-07
11.175,-2.5144e-07
11.19,-1.6331e-07
11.205,-7.6544e-08
11.22,8.0193e-09
11.235,8.9595e-08
11.25,1.6746e-07
11.265,2.4094e-07
11.28,3.0945e-07
11.295,3.7247e-07
11.31,4.2954e-07
11.325,4.803e-07
11.34,5.2445e-07
11.355,5.6177e-07
11.37,5.9214e-07
11.385,6.1548e-07
11.4,6.318e-07
11.415,6.4121e-07
11.43,6.4383e-07
11.445,6.399e-07
11.46,6.2968e-07
11.475,6.1351e-07
11.49,5.9176e-07
11.505,5.6485e-07
11.52,5.3326e-07
11.535,4.9747e-07
11.55,4.5799e-07
11.565,4.1537e-07
11.58,3.7015e-07
11.595,3.229e-07
11.61,2.7418e-07
11.625,2.2452e-07
11.64,1.7449e-07
11.655,1.2461e-07
11.67,7.5383e-08
11.685,2.7295e-08
11.7,-1.9201e-08
11.715,-6.3684e-08
11.73,-1.0577e-07
11.745,-1.4511e-07
11.76,-1.814e-07
11.775,-2.1437e-07
11.79,-2.4382e-07
11.805,-2.6956e-07
11.82,-2.9146e-07
11.835,-3.0944e-07
11.85,-3.2347e-07
11.865,-3.3353e-07
11.88,-3.3968e-07
11.895,-3.4199e-07
11.91,-3.4059e-07
11.925,-3.3562e-07
11.94,-3.2728e-07
11.955,-3.1578e-07
11.97,-3.0135e-07
11.985,-2.8426e-07
12,-2.6478e-07
12.015,-2.4321e-07
12.03,-2.1985e-07
12.045,-1.9501e-07
12.06,-1.6901e-07
12.075,-1.4216e-07
12.09,-1.1478e-07
12.105,-8.7161e-08
12.12,-5.9613e-08
12.135,-3.2418e-08
12.15,-5.8469e-09
12.165,1.9846e-08
12.18,4.4424e-08
12.195,6.7672e-08
12.21,8.9395e-08
12.225,1.0942e-07
12.24,1.2761e-07
12.255,1.4383e-07
12.27,1.5799e-07
12.285,1.7002e-07
12.3,1.7986e-07
12.315,1.875e-07
12.33,1.9294e-07
12.345,1.962e-07
12.36,1.9733e-07
12.375,1.964e-07
12.39,1.9349e-07
12.405,1.8872e-07
12.42,1.8219e-07
12.435,1.7406e-07
12.45,1.6446e-07
12.465,1.5357e-07
12.48,1.4153e-07
12.495,1.2854e-07
12.51,1.1476e-07
12.525,1.0038e-07
12.54,8.5584e-08
12.555,7.0546e-08
12.57,5.5444e-08
12.585,4.0449e-08
12.6,2.5725e-08
12.615,1.1425e-08
12.63,-2.304e-09
12.645,-1.5331e-08
12.66,-2.7534e-08
12.675,-3.8806e-08
12.69,-4.9057e-08
12.705,-5.8209e-08
12.72,-6.62e-08
12.735,-7.2986e-08
12.75,-7.8537e-08
12.765,-8.2842e-08
12.78,-8.5903e-08
12.795,-8.774e-08
12.81,-8.8385e-08
12.825,-8.7886e-08
12.84,-8.6303e-08
12.855,-8.371e-08
12.87,-8.0189e-08
12.885,-7.5832e-08
12.9,-7.0737e-08
12.915,-6.5009e-08
12.93,-5.8757e-08
12.945,-5.209e-08
12.96,-4.5118e-08
12.975,-3.7948e-08
12.99,-3.0684e-08
13.005,-2.3423e-08
13.02,-1.6259e-08
13.035,-9.2737e-09
13.05,-2.5435e-09
13.065,3.8651e-09
13.08,9.8937e-09
13.095,1.5493e-08
13.11,2.0621e-08
13.125,2.5243e-08
13.14,2.9332e-08
13.155,3.2867e-08
13.17,3.5833e-08
13.185,3.8221e-08
13.2,4.0029e-08
13.215,4.1257e-08
13.23,4.1914e-08
13.245,4.2014e-08
13.26,4.1576e-08
13.275,4.0624e-08
13.29,3.9188e-08
13.305,3.7302e-08
13.32,3.5006e-08
13.335,3.2342e-08
13.35,2.9358e-08
13.365,2.6105e-08
13.38,2.2634e-08
13.395,1.9002e-08
13.41,1.5265e-08
13.425,1.148e-08
13.44,7.7068e-09
13.455,4.0018e-09
13.47,4.22e-10
13.485,-2.9773e-09
13.5,-6.1433e-09
13.515,-9.0255e-09
13.53,-1.1577e-08
13.545,-1.3756e-08
13.56,-1.5522e-08
13.575,-1.6844e-08
13.59,-1.7692e-08
13.605,-1.8046e-08
13.62,-1.7888e-08
13.635,-1.721e-08
13.65,-1.6011e-08
13.665,-1.4295e-08
13.68,-1.2077e-08
13.695,-9.3758e-09
13.71,-6.2224e-09
13.725,-2.6543e-09
13.74,1.2822e-09
13.755,5.5315e-09
13.77,1.0029e-08
13.785,1.4703e-08
13.8,1.9468e-08
13.815,2.4235e-08
13.83,2.8902e-08
13.845,3.3362e-08
13.86,3.7496e-08
13.875,4.1185e-08
13.89,4.43e-08
13.905,4.6716e-08
13.92,4.8307e-08
13.935,4.896e-08
13.95,4.8577e-08
13.965,4.7089e-08
13.98,4.4465e-08
13.995,4.0725e-08
14.01,3.595e-08
14.025,3.0289e-08
14.04,2.3954e-08
14.055,1.7203e-08
14.07,1.0314e-08
14.085,3.5434e-09
14.1,-2.9071e-09
14.115,-8.9105e-09
14.13,-1.441e-08
14.145,-1.9397e-08
14.16,-2.3887e-08
14.175,-2.7902e-08
14.19,-3.1466e-08
14.205,-3.4599e-08
14.22,-3.732e-08
14.235,-3.9646e-08
14.25,-4.1592e-08
14.265,-4.3171e-08
14.28,-4.4396e-08
14.295,-4.5276e-08
14.31,-4.582e-08
14.325,-4.6037e-08
14.34,-4.5932e-08
14.355,-4.551e-08
14.37,-4.4778e-08
14.385,-4.3739e-08
14.4,-4.2397e-08
14.415,-4.0755e-08
14.43,-3.8816e-08
14.445,-3.6584e-08
14.46,-3.4062e-08
14.475,-3.1254e-08
14.49,-2.8163e-08
14.505,-2.4794e-08
14.52,-2.1152e-08
14.535,-1.7243e-08
14.55,-1.3073e-08
14.565,-8.6491e-09
14.58,-3.9798e-09
14.595,9.26e-10
14.61,6.0584e-09
14.625,1.1406e-08
14.64,1.6959e-08
14.655,2.2702e-08
14.67,2.8624e-08
14.685,3.4709e-08
14.7,4.0944e-08
14.715,4.7313e-08
14.73,5.38e-08
14.745,6.0389e-08
14.76,6.7065e-08
14.775,7.3811e-08
14.79,8.0612e-08
14.805,8.7453e-08
14.82,9.432e-08
14.835,1.012e-07
14.85,1.0808e-07
14.865,1.1495e-07
14.88,1.218e-07
14.895,1.2863e-07
14.91,1.3542e-07
14.925,1.4219e-07
14.94,1.4892e-07
14.955,1.5562e-07
14.97,1.6229e-07
14.985,1.6895e-07
